,Experiments,LDM,SIM
0,time,4.610277777777778,6.561944444444444
1,E0_I1,inf,3.9444582776080315e-15
2,E1_I1,inf,0.0
3,E2_I1,inf,1.3379624845902174e-14
4,E3_I1,inf,0.0
5,E4_I1,inf,6.840413124614332e-15
6,E5_I1,inf,1.3559091263047053e-14
7,E6_I1,inf,0.0
8,E7_I1,inf,2.6119360224512277e-14
9,E8_I1,inf,1.092086930443142e-14
10,E9_I1,inf,4.438749302687362e-15
11,E10_I1,inf,6.21560016089564e-15
12,E11_I1,inf,4.986992632170266e-15
13,E12_I1,inf,6.575561340485028e-15
14,E13_I1,inf,0.0
15,E14_I1,inf,1.1614493207417674e-14
16,E15_I1,inf,3.598862017245816e-15
17,E16_I1,inf,2.6025884165882302e-14
18,E17_I1,inf,0.0
19,E18_I1,inf,1.5020537355762936e-14
20,E19_I1,inf,0.0
21,E20_I1,inf,1.9436795133445235e-14
22,E21_I1,inf,1.5196187172938776e-14
23,E22_I1,inf,1.664883020984378e-14
24,E23_I1,inf,0.0
25,E24_I1,inf,1.492286972498657e-15
26,E25_I1,inf,0.0
27,E26_I1,inf,8.910090211777327e-15
28,E27_I1,inf,1.1228634007948568e-14
29,E28_I1,inf,7.135959966879012e-15
30,E29_I1,inf,4.203585819322311e-15
31,E30_I1,inf,0.0
32,E31_I1,inf,1.416095286863931e-14
33,E32_I1,inf,1.5848922714768724e-14
34,E33_I1,inf,7.850582873770246e-15
35,E34_I1,inf,2.2114583135464932e-14
36,E35_I1,inf,6.003902245675065e-15
37,E36_I1,inf,0.0
38,E37_I1,inf,2.376676666878969e-14
39,E38_I1,inf,1.2056090379222467e-14
40,E39_I1,inf,1.333909091595064e-14
41,E40_I1,inf,1.1261884225050566e-14
42,E41_I1,inf,7.815651825790348e-15
43,E42_I1,inf,6.6201242652074365e-15
44,E43_I1,inf,2.9059434380242645e-15
45,E44_I1,inf,2.083708482060349e-14
46,E45_I1,inf,6.002379899578723e-15
47,E46_I1,inf,1.890639777061687e-14
48,E47_I1,inf,1.1512391840851228e-14
49,E48_I1,inf,3.1956007989437886e-15
50,E49_I1,inf,3.0325384590831796e-15
51,E50_I1,inf,1.1276569469545646e-14
52,E51_I1,inf,3.451652393911744e-15
53,E52_I1,inf,5.594645777247134e-15
54,E53_I1,inf,0.0
55,E54_I1,inf,1.1466844364742759e-14
56,E55_I1,inf,0.0
57,E56_I1,inf,9.459079918606188e-15
58,E57_I1,inf,8.508046620774221e-15
59,E58_I1,inf,5.984730617365689e-15
60,E59_I1,inf,5.042512181306935e-15
61,E60_I1,inf,1.5580000053615892e-14
62,E61_I1,inf,5.897976087875224e-15
63,E62_I1,inf,3.013001172326691e-14
64,E63_I1,inf,6.695566161572692e-15
65,E64_I1,inf,1.040082686308741e-14
66,E65_I1,inf,1.4779151528608286e-14
67,E66_I1,inf,2.043608321450201e-14
68,E67_I1,inf,1.6041450679183088e-14
69,E68_I1,inf,1.4618002747905615e-14
70,E69_I1,inf,1.0189855072667429e-14
71,E70_I1,inf,6.721484008415003e-15
72,E71_I1,inf,1.0310963299437191e-14
73,E72_I1,inf,4.0058111725392826e-15
74,E73_I1,inf,1.0072159963808948e-14
75,E74_I1,inf,3.198023116614253e-14
76,E75_I1,inf,1.3445033874765376e-14
77,E76_I1,inf,1.0931672832029079e-14
78,E77_I1,inf,4.093308836323391e-15
79,E78_I1,inf,3.921237583896755e-15
80,E79_I1,inf,0.0
81,E80_I1,inf,6.500573753438736e-15
82,E81_I1,inf,1.1093209203097533e-14
83,E82_I1,inf,1.5593825570685186e-14
84,E83_I1,inf,1.1653169439401479e-14
85,E84_I1,inf,6.055633040981352e-15
86,E85_I1,inf,3.042676427936127e-15
87,E86_I1,inf,2.7763202268781995e-14
88,E87_I1,inf,4.2700601991708636e-15
89,E88_I1,inf,0.0
90,E89_I1,inf,1.0611943239281214e-14
91,E90_I1,inf,4.066896808037288e-15
92,E91_I1,inf,2.5096584837449866e-14
93,E92_I1,inf,2.8320143390364633e-15
94,E93_I1,inf,6.351743068419812e-15
95,E94_I1,inf,1.1753472488369893e-14
96,E95_I1,inf,1.0663936135255601e-14
97,E96_I1,inf,9.524125696160832e-15
98,E97_I1,inf,0.0
99,E98_I1,inf,3.455865515090571e-15
100,E99_I1,inf,5.812996986862427e-15
101,E0_I2_P0,,2.6956186803205812e-14
102,E0_I2_P1,,1.4444498425273883e-14
103,E0_I2_P2,,1.785909674184483e-14
104,E0_I2_P3,,1.6971560026214746e-14
105,E0_I2_P4,,3.288806164025886e-14
106,E0_I2_P5,,2.7530916846040873e-15
107,E0_I2_P6,,3.363555875949713e-15
108,E0_I2_P7,,5.063526499758163e-15
109,E0_I2_P8,,4.2636876601104745e-15
110,E0_I2_P9,,2.3874470094235317e-14
111,E0_I2_P10,,3.161538747039099e-15
112,E0_I2_P11,,2.467122314602478e-14
113,E0_I2_P12,,2.5179204332834187e-14
114,E0_I2_P13,,1.260517275087157e-14
115,E0_I2_P14,,0.0
116,E0_I2_P15,,7.756406758122292e-15
117,E0_I2_P16,,3.293613964980874e-15
118,E0_I2_P17,,1.0912127012058073e-14
119,E0_I2_P18,,0.0
120,E0_I2_P19,,2.407881587153687e-14
121,E0_I2_P20,,1.1949676073841035e-14
122,E0_I2_P21,,1.2460243388198572e-14
123,E0_I2_P22,,7.649011167818726e-15
124,E0_I2_P23,,6.7332540368648344e-15
125,E0_I2_P24,,8.168518245097927e-15
126,E0_I2_P25,,1.5717451031011775e-14
127,E0_I2_P26,,8.345541900320361e-15
128,E0_I2_P27,,9.536221331574724e-15
129,E0_I2_P28,,1.142652328514332e-13
130,E0_I2_P29,,2.021640521492063e-14
131,E0_I2_P30,,1.2103697155982928e-14
132,E0_I2_P31,,6.634856450502298e-15
133,E0_I2_P32,,8.160227403052764e-15
134,E0_I2_P33,,3.856734733896362e-15
135,E0_I2_P34,,1.79008312331223e-14
136,E0_I2_P35,,1.2856355578782459e-14
137,E0_I2_P36,,2.6517181529608827e-14
138,E0_I2_P37,,6.482300743883228e-15
139,E0_I2_P38,,3.2735736694167464e-15
140,E0_I2_P39,,6.5300883190005904e-15
141,E0_I2_P40,,1.3014683460621143e-14
142,E0_I2_P41,,2.891260159182419e-15
143,E0_I2_P42,,0.0
144,E0_I2_P43,,4.560185577688397e-15
145,E0_I2_P44,,3.3588137963962297e-15
146,E0_I2_P45,,4.331233518613899e-14
147,E0_I2_P46,,4.369468828711025e-15
148,E0_I2_P47,,6.390203043770774e-15
149,E0_I2_P48,,1.1229050582902092e-14
150,E0_I2_P49,,1.955956193821266e-14
151,E0_I2_P50,,1.126074487601028e-14
152,E0_I2_P51,,8.041400976855304e-15
153,E0_I2_P52,,1.1535030087685358e-14
154,E0_I2_P53,,4.070474827138426e-15
155,E0_I2_P54,,3.895513769434064e-15
156,E0_I2_P55,,3.812921687023252e-15
157,E0_I2_P56,,3.1597452158869346e-15
158,E0_I2_P57,,4.450495525246343e-15
159,E0_I2_P58,,9.323685074309302e-15
160,E0_I2_P59,,1.5355524215275173e-14
161,E0_I2_P60,,4.112683291485507e-14
162,E0_I2_P61,,3.406806953594039e-15
163,E0_I2_P62,,7.811762132115234e-15
164,E0_I2_P63,,0.0
165,E0_I2_P64,,1.0254934998602025e-14
166,E0_I2_P65,,7.880155325181673e-15
167,E0_I2_P66,,1.4550984761048943e-14
168,E0_I2_P67,,1.4451761672005916e-14
169,E0_I2_P68,,8.985365386807257e-14
170,E0_I2_P69,,4.251324274812686e-15
171,E0_I2_P70,,3.7721228723951195e-15
172,E0_I2_P71,,1.266721967738478e-14
173,E0_I2_P72,,0.0
174,E0_I2_P73,,6.955249740470481e-15
175,E0_I2_P74,,5.460484867972771e-15
176,E0_I2_P75,,2.078283308504603e-14
177,E0_I2_P76,,3.340978339106247e-15
178,E0_I2_P77,,9.784604733453732e-15
179,E0_I2_P78,,2.956808348331464e-15
180,E0_I2_P79,,2.2353530832057666e-14
181,E0_I2_P80,,2.1851737298093354e-14
182,E0_I2_P81,,7.737057101918808e-15
183,E0_I2_P82,,7.117718426608402e-15
184,E0_I2_P83,,5.716331842582704e-15
185,E0_I2_P84,,1.931241156963481e-14
186,E0_I2_P85,,1.4407396795961834e-14
187,E0_I2_P86,,7.49649107530106e-15
188,E0_I2_P87,,7.213816390989188e-15
189,E0_I2_P88,,1.1112330670344027e-14
190,E0_I2_P89,,0.0
191,E0_I2_P90,,2.909948478922649e-15
192,E0_I2_P91,,5.613285223062602e-15
193,E0_I2_P92,,1.6439281563011146e-14
194,E0_I2_P93,,1.1973952342649692e-14
195,E0_I2_P94,,1.8623718533745365e-14
196,E0_I2_P95,,1.0337518097647532e-14
