,Experiments,LDM,SIM
431,E3_I2_P30,,0.0
432,E3_I2_P31,,0.0
433,E3_I2_P32,,0.0
434,E3_I2_P33,,0.0
435,E3_I2_P34,,0.0
436,E3_I2_P35,,2.8186752281594466e-14
437,E3_I2_P36,,1.6332634020880368e-13
438,E3_I2_P37,,0.0
439,E3_I2_P38,,0.0
440,E3_I2_P39,,1.4885066039957271e-13
441,E3_I2_P40,,1.3023983115490543e-14
442,E3_I2_P41,,0.0
443,E3_I2_P42,,0.0
444,E3_I2_P43,,0.0
445,E3_I2_P44,,0.0
446,E3_I2_P45,,0.0
447,E3_I2_P46,,0.0
448,E3_I2_P47,,6.567572048524613e-14
449,E3_I2_P48,,3.272313982279349e-14
450,E3_I2_P49,,0.0
451,E3_I2_P50,,1.8391499361720805e-14
452,E3_I2_P51,,0.0
453,E3_I2_P52,,0.0
454,E3_I2_P53,,0.0
455,E3_I2_P54,,0.0
456,E3_I2_P55,,0.0
457,E3_I2_P56,,2.478420558164448e-14
458,E3_I2_P57,,0.0
459,E3_I2_P58,,6.105528192591172e-14
460,E3_I2_P59,,0.0
461,E3_I2_P60,,0.0
462,E3_I2_P61,,1.4304291683853308e-14
463,E3_I2_P62,,0.0
464,E3_I2_P63,,3.5737442587552236e-14
465,E3_I2_P64,,0.0
466,E3_I2_P65,,1.8699472384945302e-14
467,E3_I2_P66,,0.0
468,E3_I2_P67,,0.0
469,E3_I2_P68,,4.1630848000138663e-14
470,E3_I2_P69,,0.0
471,E3_I2_P70,,0.0
472,E3_I2_P71,,0.0
473,E3_I2_P72,,0.0
474,E3_I2_P73,,0.0
475,E3_I2_P74,,2.3882890237740748e-14
476,E3_I2_P75,,0.0
477,E3_I2_P76,,0.0
478,E3_I2_P77,,0.0
479,E3_I2_P78,,0.0
480,E3_I2_P79,,1.343160592465493e-14
481,E3_I2_P80,,1.9136225367231932e-14
482,E3_I2_P81,,0.0
483,E3_I2_P82,,2.4008618197203153e-14
484,E3_I2_P83,,0.0
485,E3_I2_P84,,5.633354397226111e-14
486,E3_I2_P85,,0.0
487,E3_I2_P86,,0.0
488,E3_I2_P87,,0.0
489,E3_I2_P88,,0.0
490,E3_I2_P89,,0.0
491,E3_I2_P90,,0.0
492,E3_I2_P91,,1.5881430241435975e-14
493,E3_I2_P92,,0.0
494,E3_I2_P93,,0.0
495,E3_I2_P94,,0.0
496,E3_I2_P95,,0.0
497,E3_I2_P96,,1.6621754088033768e-14
498,E3_I2_P97,,0.0
499,E3_I2_P98,,0.0
500,E3_I2_P99,,0.0
501,E4_I2_P0,,0.0
502,E4_I2_P1,,1.4676736098639162e-14
503,E4_I2_P2,,0.0
504,E4_I2_P3,,4.112369110627774e-14
505,E4_I2_P4,,0.0
506,E4_I2_P5,,1.7148516274144687e-14
507,E4_I2_P6,,3.447546805129516e-14
508,E4_I2_P7,,1.0262525772596658e-13
509,E4_I2_P8,,3.310638600736274e-14
510,E4_I2_P9,,0.0
511,E4_I2_P10,,3.758177646530112e-14
512,E4_I2_P11,,0.0
513,E4_I2_P12,,0.0
514,E4_I2_P13,,1.9673761878428846e-14
515,E4_I2_P14,,0.0
516,E4_I2_P15,,0.0
517,E4_I2_P16,,0.0
518,E4_I2_P17,,3.5932226120790875e-14
519,E4_I2_P18,,0.0
520,E4_I2_P19,,0.0
521,E4_I2_P20,,2.4517496403995387e-14
522,E4_I2_P21,,0.0
523,E4_I2_P22,,0.0
524,E4_I2_P23,,0.0
525,E4_I2_P24,,0.0
526,E4_I2_P25,,0.0
527,E4_I2_P26,,0.0
528,E4_I2_P27,,0.0
529,E4_I2_P28,,1.5231231123843063e-14
530,E4_I2_P29,,4.820745643165382e-14
531,E4_I2_P30,,3.6549357900226105e-14
532,E4_I2_P31,,0.0
533,E4_I2_P32,,0.0
534,E4_I2_P33,,0.0
535,E4_I2_P34,,0.0
536,E4_I2_P35,,0.0
537,E4_I2_P36,,1.4824095279973508e-14
538,E4_I2_P37,,2.0042062027408597e-14
539,E4_I2_P38,,1.494841861108772e-14
540,E4_I2_P39,,2.3091802860466217e-14
541,E4_I2_P40,,4.737969303152445e-14
542,E4_I2_P41,,0.0
543,E4_I2_P42,,0.0
544,E4_I2_P43,,1.1868171807969321e-13
545,E4_I2_P44,,1.525541567377241e-14
546,E4_I2_P45,,0.0
547,E4_I2_P46,,0.0
548,E4_I2_P47,,0.0
549,E4_I2_P48,,0.0
550,E4_I2_P49,,1.3186782842310662e-14
551,E4_I2_P50,,1.0737855186325617e-14
552,E4_I2_P51,,0.0
553,E4_I2_P52,,2.0489613347283073e-14
554,E4_I2_P53,,0.0
555,E4_I2_P54,,0.0
556,E4_I2_P55,,0.0
557,E4_I2_P56,,0.0
558,E4_I2_P57,,0.0
559,E4_I2_P58,,0.0
560,E4_I2_P59,,1.6590331278307226e-14
561,E4_I2_P60,,1.9133812167327333e-14
562,E4_I2_P61,,0.0
563,E4_I2_P62,,0.0
564,E4_I2_P63,,0.0
565,E4_I2_P64,,0.0
566,E4_I2_P65,,2.8480245546596145e-14
567,E4_I2_P66,,0.0
568,E4_I2_P67,,0.0
569,E4_I2_P68,,2.4145073903333496e-14
570,E4_I2_P69,,0.0
571,E4_I2_P70,,0.0
572,E4_I2_P71,,2.654467661982856e-13
573,E4_I2_P72,,0.0
574,E4_I2_P73,,0.0
575,E4_I2_P74,,2.1304999501671965e-13
576,E4_I2_P75,,3.6233240215918006e-14
577,E4_I2_P76,,0.0
578,E4_I2_P77,,0.0
579,E4_I2_P78,,0.0
580,E4_I2_P79,,0.0
581,E4_I2_P80,,0.0
582,E4_I2_P81,,0.0
583,E4_I2_P82,,0.0
584,E4_I2_P83,,0.0
585,E4_I2_P84,,0.0
586,E4_I2_P85,,0.0
587,E4_I2_P86,,1.1388119099164396e-14
588,E4_I2_P87,,1.994159436784003e-14
589,E4_I2_P88,,0.0
590,E4_I2_P89,,0.0
591,E4_I2_P90,,5.324283755812804e-14
592,E4_I2_P91,,1.2468347497861233e-14
593,E4_I2_P92,,0.0
594,E4_I2_P93,,0.0
595,E4_I2_P94,,0.0
596,E4_I2_P95,,0.0
597,E4_I2_P96,,0.0
598,E4_I2_P97,,0.0
599,E4_I2_P98,,0.0
600,E4_I2_P99,,2.1694630154137343e-14
601,E5_I2_P0,,1.5172531107194003e-14
602,E5_I2_P1,,1.2656165231514942e-14
603,E5_I2_P2,,2.4657363165558154e-14
604,E5_I2_P3,,1.2484762524198103e-14
605,E5_I2_P4,,1.3386702242224317e-13
606,E5_I2_P5,,2.5649185590894934e-14
607,E5_I2_P6,,1.0666738439178954e-14
608,E5_I2_P7,,5.229579603045143e-14
609,E5_I2_P8,,0.0
610,E5_I2_P9,,6.284607563631641e-14
611,E5_I2_P10,,6.624334016848165e-14
612,E5_I2_P11,,1.7606441328610938e-14
613,E5_I2_P12,,0.0
614,E5_I2_P13,,3.012482396997053e-14
615,E5_I2_P14,,2.1607848732383634e-13
616,E5_I2_P15,,0.0
617,E5_I2_P16,,0.0
618,E5_I2_P17,,0.0
619,E5_I2_P18,,0.0
620,E5_I2_P19,,0.0
621,E5_I2_P20,,2.055681110594332e-14
622,E5_I2_P21,,1.5311925294299666e-14
623,E5_I2_P22,,0.0
624,E5_I2_P23,,1.139245066224561e-14
625,E5_I2_P24,,0.0
626,E5_I2_P25,,0.0
627,E5_I2_P26,,2.549377168750983e-13
628,E5_I2_P27,,1.1467252786786633e-14
629,E5_I2_P28,,0.0
630,E5_I2_P29,,0.0
631,E5_I2_P30,,0.0
632,E5_I2_P31,,0.0
633,E5_I2_P32,,0.0
634,E5_I2_P33,,2.1626808569275763e-14
635,E5_I2_P34,,0.0
636,E5_I2_P35,,2.497206463833795e-14
637,E5_I2_P36,,0.0
638,E5_I2_P37,,2.0151654728502838e-14
639,E5_I2_P38,,1.5266802783682077e-14
640,E5_I2_P39,,1.3581783031488541e-14
641,E5_I2_P40,,0.0
642,E5_I2_P41,,0.0
643,E5_I2_P42,,0.0
644,E5_I2_P43,,0.0
645,E5_I2_P44,,0.0
646,E5_I2_P45,,0.0
647,E5_I2_P46,,0.0
648,E5_I2_P47,,1.5504181276628694e-14
649,E5_I2_P48,,0.0
650,E5_I2_P49,,1.4357980795854258e-13
651,E5_I2_P50,,0.0
652,E5_I2_P51,,0.0
653,E5_I2_P52,,1.5009766699336992e-14
654,E5_I2_P53,,3.995894573307822e-14
655,E5_I2_P54,,0.0
656,E5_I2_P55,,3.440610064151566e-14
657,E5_I2_P56,,0.0
658,E5_I2_P57,,2.866642947318573e-14
659,E5_I2_P58,,3.358886374219669e-14
660,E5_I2_P59,,0.0
661,E5_I2_P60,,9.183440138054597e-14
662,E5_I2_P61,,1.2715510419348422e-14
663,E5_I2_P62,,7.420501605258074e-14
664,E5_I2_P63,,0.0
665,E5_I2_P64,,0.0
666,E5_I2_P65,,2.7220604347496184e-14
667,E5_I2_P66,,0.0
668,E5_I2_P67,,1.9941741758247246e-14
669,E5_I2_P68,,1.4418724612749557e-14
670,E5_I2_P69,,7.484989481756364e-14
671,E5_I2_P70,,0.0
672,E5_I2_P71,,0.0
673,E5_I2_P72,,0.0
674,E5_I2_P73,,1.256281712590684e-14
675,E5_I2_P74,,0.0
676,E5_I2_P75,,1.1477712247838657e-14
677,E5_I2_P76,,0.0
678,E5_I2_P77,,0.0
679,E5_I2_P78,,0.0
680,E5_I2_P79,,1.4449404651233385e-13
681,E5_I2_P80,,4.13511076396944e-14
682,E5_I2_P81,,2.2867212905462847e-14
683,E5_I2_P82,,0.0
684,E5_I2_P83,,0.0
685,E5_I2_P84,,0.0
686,E5_I2_P85,,0.0
687,E5_I2_P86,,0.0
688,E5_I2_P87,,0.0
689,E5_I2_P88,,0.0
690,E5_I2_P89,,0.0
691,E5_I2_P90,,1.572819556762134e-14
692,E5_I2_P91,,5.4260131809537715e-14
693,E5_I2_P92,,0.0
694,E5_I2_P93,,2.6125667273112735e-14
695,E5_I2_P94,,0.0
