,Experiments,LDM,SIM,ASM,TDR,p0,Tt
0,time,2.352777777777778,4.265833333333333,4.265833333333333,4.265833333333333,n/a,n/a
1,E0_I1,inf,7.830349839562016e-07,7.11433571801424e-07,1.8508461290568282e-07,0.0,32
2,E1_I1,inf,8.036226565592595e-07,8.489549293656996e-07,1.4110016206837914e-07,0.0,231
3,E2_I1,inf,5.174198297698061e-07,5.169317619855328e-07,1.1466922846896605e-07,0.0,40
4,E3_I1,inf,7.418150599153758e-07,7.766640196684293e-07,1.3299415410384704e-07,0.0,182
5,E4_I1,1.366216753395627e-07,9.069321037735267e-07,8.809555088714409e-07,2.024075149335885e-07,0.01,60
6,E5_I1,inf,2.9968582368750424e-06,2.7726281947431193e-06,6.940813439116055e-07,0.0,141
7,E6_I1,inf,7.622213633452356e-07,6.089602784427754e-07,1.9634550746163977e-07,0.0,15
8,E7_I1,5.398148341754166e-08,5.964749122214972e-07,6.196448715565444e-07,1.156251919121158e-07,0.01,97
9,E8_I1,3.92178457963392e-07,1.017980087205315e-06,8.352320300455932e-07,2.578673882648274e-07,0.01,23
10,E9_I1,inf,1.923105151970119e-06,1.6445063409670321e-06,4.396739817425379e-07,0.0,68
11,E10_I1,inf,1.778495196199643e-06,1.3095775296275833e-06,4.3478312854504495e-07,0.0,30
12,E11_I1,inf,1.8417740499679087e-06,1.6828428250939637e-06,4.449282544847239e-07,0.0,72
13,E12_I1,inf,1.7133872853226782e-06,1.5308366835776754e-06,3.961705229084727e-07,0.0,70
14,E13_I1,inf,8.61093935648347e-07,8.203085980262209e-07,1.9936616166329436e-07,0.0,46
15,E14_I1,inf,9.264903096597219e-07,1.1646369950466123e-06,1.4276204879113127e-07,0.0,2014
16,E15_I1,3.085954973360547e-07,1.3272949967708428e-06,1.1283487366435583e-06,3.235551724662313e-07,0.01,38
17,E16_I1,inf,6.012082178212966e-07,5.657543136109604e-07,1.2692147957790103e-07,0.0,42
18,E17_I1,inf,4.6681544627831334e-06,4.721645353736739e-06,1.0106919725560378e-06,0.0,418
19,E18_I1,inf,8.36492248497692e-07,6.92893693939323e-07,1.8666399737150423e-07,0.0,28
20,E19_I1,inf,3.1893251706637483e-06,4.239952311078431e-06,5.87641575808364e-07,0.0,3220
21,E20_I1,inf,1.0190002865490134e-06,7.671146901605345e-07,2.4187544901909525e-07,0.0,20
22,E21_I1,inf,6.181923209365077e-07,6.437830590075284e-07,1.3177031264076292e-07,0.0,68
23,E22_I1,9.694495189827992e-08,9.851523086826195e-07,9.422365635748531e-07,1.9950949901702872e-07,0.01,87
24,E23_I1,inf,3.118068333938949e-06,2.580328874685563e-06,8.1488350422383e-07,0.0,67
25,E24_I1,inf,1.3682465495302154e-06,1.4195722810550974e-06,2.755393338035036e-07,0.0,187
26,E25_I1,7.228778296650709e-08,4.1293730612844584e-07,4.244505341160229e-07,8.419559653365144e-08,0.01,51
27,E26_I1,inf,6.420216981797259e-07,7.771475781648881e-07,1.0994068218571322e-07,0.0,520
28,E27_I1,4.227060209920153e-08,6.312641299255527e-07,6.847314127578397e-07,1.217147303830927e-07,0.01,134
29,E28_I1,inf,3.10239594329926e-06,3.2232412370915836e-06,6.082436616809769e-07,0.0,480
